date,1. open,2. high,3. low,4. close,5. volume
2025-02-27 17:44:00,237.04,237.05,237.0122,237.0122,118.0
2025-02-27 17:43:00,237.01,237.09,237.0,237.05,229.0
2025-02-27 17:42:00,237.02,237.09,237.0,237.03,236.0
2025-02-27 17:41:00,237.08,237.08,237.0,237.02,716.0
2025-02-27 17:40:00,237.09,237.1,237.0501,237.06,276.0
2025-02-27 17:39:00,237.15,237.22,237.1,237.1572,424.0
2025-02-27 17:38:00,237.22,237.25,237.1,237.2133,125.0
2025-02-27 17:37:00,237.23,237.25,237.2,237.25,457.0
2025-02-27 17:36:00,237.1,237.23,237.1,237.23,242.0
2025-02-27 17:35:00,237.17,237.21,237.1,237.14,61.0
2025-02-27 17:34:00,237.17,237.17,237.1,237.17,65.0
2025-02-27 17:33:00,237.17,237.22,237.1,237.2,668.0
2025-02-27 17:32:00,237.21,237.22,237.17,237.17,661.0
2025-02-27 17:31:00,237.18,237.22,237.17,237.2,828.0
2025-02-27 17:30:00,237.18,237.22,237.17,237.18,91.0
2025-02-27 17:29:00,237.2,237.22,237.17,237.1719,319.0
2025-02-27 17:28:00,237.22,237.22,237.17,237.2,261.0
2025-02-27 17:27:00,237.2,237.22,237.17,237.21,263.0
2025-02-27 17:26:00,237.19,237.22,237.17,237.2,243.0
2025-02-27 17:25:00,237.18,237.22,237.16,237.17,236.0
2025-02-27 17:24:00,237.18,237.22,237.17,237.18,279.0
2025-02-27 17:23:00,237.18,237.26,237.16,237.16,201.0
2025-02-27 17:22:00,237.18,237.27,237.1627,237.18,278.0
2025-02-27 17:21:00,237.18,237.18,237.16,237.17,70.0
2025-02-27 17:20:00,237.18,237.18,237.17,237.18,172.0
2025-02-27 17:19:00,237.17,237.31,237.17,237.18,201.0
2025-02-27 17:18:00,237.17,237.25,237.16,237.25,734.0
2025-02-27 17:17:00,237.16,237.1795,237.16,237.16,342.0
2025-02-27 17:16:00,237.22,237.22,237.16,237.18,708.0
2025-02-27 17:15:00,237.22,237.3,237.21,237.25,111.0
2025-02-27 17:14:00,237.3,237.3,237.1601,237.2,279.0
2025-02-27 17:13:00,237.31,237.33,237.25,237.25,287134.0
2025-02-27 17:12:00,237.32,237.3476,237.31,237.31,160.0
2025-02-27 17:11:00,237.31,237.39,237.31,237.32,110.0
2025-02-27 17:10:00,237.33,237.35,237.31,237.31,315.0
2025-02-27 17:09:00,237.4,237.4,237.31,237.33,1120.0
2025-02-27 17:08:00,237.44,237.44,237.39,237.4,63.0
2025-02-27 17:07:00,237.41,237.44,237.37,237.4,90.0
2025-02-27 17:06:00,237.42,237.44,237.37,237.4,1877.0
2025-02-27 17:05:00,237.4,237.42,237.4,237.42,520.0
2025-02-27 17:04:00,237.4,237.42,237.4,237.4,41.0
2025-02-27 17:03:00,237.38,237.44,237.37,237.4,1429.0
2025-02-27 17:02:00,237.38,237.44,237.37,237.37,1100.0
2025-02-27 17:01:00,237.3699,237.45,237.36,237.38,858.0
2025-02-27 17:00:00,237.388,237.39,237.34,237.35,207.0
2025-02-27 16:59:00,237.35,237.3757,237.3,237.31,2524.0
2025-02-27 16:58:00,237.32,237.38,237.3,237.36,572.0
2025-02-27 16:57:00,237.3,237.4,237.3,237.38,255.0
2025-02-27 16:56:00,237.38,237.4,237.3,237.3,162.0
2025-02-27 16:55:00,237.43,237.45,237.38,237.38,418.0
2025-02-27 16:54:00,237.45,237.45,237.3,237.38,1126.0
2025-02-27 16:53:00,237.5292,237.53,237.36,237.449,531.0
2025-02-27 16:52:00,237.48,237.58,237.4688,237.53,7043.0
2025-02-27 16:51:00,237.58,237.63,237.47,237.47,9816.0
2025-02-27 16:50:00,237.47,237.58,237.4,237.5788,2000.0
2025-02-27 16:49:00,237.341,237.48,237.3,237.41,1912.0
2025-02-27 16:48:00,237.35,237.47,237.3,237.42,154.0
2025-02-27 16:47:00,237.3001,237.47,237.3,237.47,502.0
2025-02-27 16:46:00,237.31,237.47,237.3,237.3,271.0
2025-02-27 16:45:00,237.3,237.47,237.3,237.3,4911.0
2025-02-27 16:44:00,237.39,237.47,237.3,237.3,241.0
2025-02-27 16:43:00,237.47,237.47,237.06,237.3001,5182.0
2025-02-27 16:42:00,237.4693,237.47,237.3,237.47,2710.0
2025-02-27 16:41:00,237.34,237.47,237.3,237.4,3534.0
2025-02-27 16:40:00,237.38,237.38,237.3,237.35,1197.0
2025-02-27 16:39:00,237.31,237.47,237.3,237.47,2722.0
2025-02-27 16:38:00,237.3,237.37,237.3,237.3,1110.0
2025-02-27 16:37:00,237.3,237.37,237.3,237.3012,2381.0
2025-02-27 16:36:00,237.24,237.37,237.22,237.3685,2906.0
2025-02-27 16:35:00,237.2,237.3,237.2,237.25,25376.0
2025-02-27 16:34:00,237.11,237.3,237.1,237.2,27214.0
2025-02-27 16:33:00,237.0509,237.16,237.05,237.12,591.0
2025-02-27 16:32:00,237.07,237.16,237.05,237.051,1230.0
2025-02-27 16:31:00,237.08,237.16,237.01,237.08,1136.0
2025-02-27 16:30:00,237.0104,237.16,237.01,237.05,1066.0
2025-02-27 16:29:00,237.25,237.29,237.02,237.02,1930.0
2025-02-27 16:28:00,237.12,237.29,237.12,237.21,353.0
2025-02-27 16:27:00,237.45,237.45,237.21,237.29,855.0
2025-02-27 16:26:00,237.19,237.22,237.12,237.22,884.0
2025-02-27 16:25:00,237.43,237.5,236.88,237.21,12693.0
2025-02-27 16:24:00,237.5,237.59,237.45,237.5,615.0
2025-02-27 16:23:00,237.39,237.59,237.39,237.53,4702.0
2025-02-27 16:22:00,237.35,237.44,237.34,237.36,193.0
2025-02-27 16:21:00,237.32,237.39,237.31,237.39,2079.0
2025-02-27 16:20:00,237.3,237.35,237.3,237.31,53755.0
2025-02-27 16:19:00,237.31,237.35,237.3,237.33,4227.0
2025-02-27 16:18:00,237.29,237.35,237.29,237.35,5686.0
2025-02-27 16:17:00,237.251,237.3,237.25,237.29,292.0
2025-02-27 16:16:00,237.23,237.3,237.21,237.2509,2388.0
2025-02-27 16:15:00,237.26,237.3,237.21,237.25,169.0
2025-02-27 16:14:00,237.2399,237.25,237.23,237.23,4622.0
2025-02-27 16:13:00,237.24,237.25,237.21,237.2302,2135.0
2025-02-27 16:12:00,237.2485,237.3,237.21,237.24,213258.0
2025-02-27 16:11:00,237.27,237.27,237.12,237.211,5963.0
2025-02-27 16:10:00,237.27,237.3,237.26,237.26,2873.0
2025-02-27 16:09:00,237.1,237.3,237.06,237.27,22600.0
2025-02-27 16:08:00,237.13,237.17,237.01,237.1,1646.0
2025-02-27 16:07:00,237.07,237.16,237.01,237.12,3805.0
2025-02-27 16:06:00,237.17,237.3,237.01,237.15,80208.0
2025-02-27 16:05:00,237.26,237.3,236.96,237.3,1233044.0
2025-02-27 16:04:00,237.26,237.3,237.15,237.3,49188.0
2025-02-27 16:03:00,237.24,237.3,237.15,237.27,4482.0
2025-02-27 16:02:00,237.27,237.3,237.15,237.27,23338.0
2025-02-27 16:01:00,237.3,237.3,237.15,237.27,175631.0
2025-02-27 16:00:00,237.38,237.74,237.18,237.27,11452640.0
2025-02-27 15:59:00,237.25,237.52,237.1,237.39,1342503.0
2025-02-27 15:58:00,237.31,237.64,237.18,237.265,514466.0
2025-02-27 15:57:00,237.31,237.48,237.1,237.3,443485.0
2025-02-27 15:56:00,237.49,237.61,237.28,237.34,331987.0
2025-02-27 15:55:00,237.36,237.8,237.06,237.49,386037.0
2025-02-27 15:54:00,237.86,237.9468,237.25,237.38,452357.0
2025-02-27 15:53:00,237.85,237.93,237.54,237.85,182346.0
2025-02-27 15:52:00,237.92,237.99,237.8,237.84,170581.0
2025-02-27 15:51:00,237.975,238.11,237.83,237.92,172671.0
2025-02-27 15:50:00,238.07,238.19,237.87,237.99,156510.0
2025-02-27 15:49:00,238.17,238.27,237.91,238.125,130476.0
2025-02-27 15:48:00,238.3,238.37,238.07,238.2,93987.0
2025-02-27 15:47:00,238.18,238.32,238.11,238.32,97604.0
2025-02-27 15:46:00,238.35,238.37,238.19,238.21,121203.0
2025-02-27 15:45:00,238.48,238.48,238.1543,238.37,104467.0
2025-02-27 15:44:00,238.555,238.64,238.41,238.46,85403.0
2025-02-27 15:43:00,238.31,238.57,238.29,238.555,114363.0
2025-02-27 15:42:00,238.49,238.52,238.29,238.31,99926.0
2025-02-27 15:41:00,238.3757,238.53,238.26,238.515,85348.0
2025-02-27 15:40:00,238.535,238.66,238.36,238.36,101355.0
2025-02-27 15:39:00,238.88,238.92,238.52,238.535,113075.0
2025-02-27 15:38:00,238.875,238.9702,238.85,238.8707,63899.0
2025-02-27 15:37:00,238.98,239.13,238.86,238.87,82471.0
2025-02-27 15:36:00,239.0,239.07,238.85,238.96,72163.0
2025-02-27 15:35:00,239.02,239.14,238.9501,239.01,81825.0
2025-02-27 15:34:00,239.23,239.31,238.981,239.02,47375.0
2025-02-27 15:33:00,239.23,239.32,239.13,239.215,66214.0
2025-02-27 15:32:00,239.21,239.34,239.175,239.22,64974.0
2025-02-27 15:31:00,239.12,239.3695,239.11,239.24,78316.0
2025-02-27 15:30:00,238.96,239.35,238.95,239.14,123030.0
2025-02-27 15:29:00,239.12,239.12,238.92,238.92,72179.0
2025-02-27 15:28:00,239.41,239.48,239.13,239.14,76572.0
2025-02-27 15:27:00,239.41,239.4796,239.33,239.39,51020.0
2025-02-27 15:26:00,239.34,239.45,239.25,239.395,62777.0
2025-02-27 15:25:00,239.34,239.58,239.2409,239.31,85979.0
2025-02-27 15:24:00,239.54,239.54,239.3034,239.35,95887.0
2025-02-27 15:23:00,239.88,239.93,239.52,239.54,91407.0
2025-02-27 15:22:00,239.65,239.93,239.61,239.86,157391.0
2025-02-27 15:21:00,239.3669,239.69,239.35,239.63,158048.0
2025-02-27 15:20:00,239.1459,239.45,239.1,239.33,102050.0
2025-02-27 15:19:00,239.0411,239.27,239.0411,239.14,94174.0
2025-02-27 15:18:00,239.15,239.23,239.06,239.06,58082.0
2025-02-27 15:17:00,239.125,239.28,239.04,239.12,129793.0
2025-02-27 15:16:00,238.95,239.15,238.9333,239.1136,72806.0
2025-02-27 15:15:00,239.0,239.15,238.89,238.9664,102783.0
2025-02-27 15:14:00,238.98,239.09,238.7703,239.0499,101025.0
2025-02-27 15:13:00,239.16,239.32,238.95,238.9584,58099.0
2025-02-27 15:12:00,239.26,239.28,239.15,239.195,57551.0
2025-02-27 15:11:00,239.22,239.34,239.1201,239.25,78287.0
2025-02-27 15:10:00,239.11,239.27,239.04,239.22,62819.0
2025-02-27 15:09:00,238.94,239.11,238.86,239.11,63114.0
2025-02-27 15:08:00,239.07,239.07,238.89,238.934,79349.0
2025-02-27 15:07:00,239.065,239.15,238.95,239.04,80905.0
2025-02-27 15:06:00,239.09,239.24,238.95,239.05,66250.0
2025-02-27 15:05:00,239.21,239.32,239.02,239.07,103033.0
2025-02-27 15:04:00,238.92,239.23,238.86,239.2,87772.0
2025-02-27 15:03:00,238.93,239.05,238.8627,238.88,73835.0
2025-02-27 15:02:00,239.32,239.43,238.9,238.94,91305.0
2025-02-27 15:01:00,239.5,239.52,239.22,239.33,61627.0
2025-02-27 15:00:00,239.71,239.72,239.485,239.5,52310.0
2025-02-27 14:59:00,239.745,239.77,239.62,239.71,62712.0
2025-02-27 14:58:00,239.59,239.79,239.57,239.745,51764.0
2025-02-27 14:57:00,239.87,239.87,239.54,239.59,66900.0
2025-02-27 14:56:00,239.81,239.9897,239.74,239.87,61208.0
2025-02-27 14:55:00,239.84,239.9,239.81,239.81,72528.0
2025-02-27 14:54:00,239.711,239.95,239.66,239.835,69660.0
2025-02-27 14:53:00,239.92,239.93,239.7,239.74,54587.0
2025-02-27 14:52:00,240.02,240.11,239.89,239.9,70545.0
2025-02-27 14:51:00,239.8141,240.04,239.8141,239.98,47247.0
2025-02-27 14:50:00,239.91,239.966,239.71,239.8,52813.0
2025-02-27 14:49:00,239.86,240.04,239.8,239.93,57336.0
2025-02-27 14:48:00,240.22,240.22,239.85,239.8646,78268.0
2025-02-27 14:47:00,240.22,240.315,240.15,240.23,61813.0
2025-02-27 14:46:00,240.305,240.34,240.1206,240.24,52750.0
2025-02-27 14:45:00,240.25,240.33,240.1792,240.305,62286.0
2025-02-27 14:44:00,240.185,240.3,240.115,240.265,43224.0
2025-02-27 14:43:00,240.195,240.27,240.09,240.19,38014.0
2025-02-27 14:42:00,240.22,240.37,240.15,240.19,29647.0
2025-02-27 14:41:00,240.285,240.36,240.135,240.203,103914.0
2025-02-27 14:40:00,240.435,240.55,240.2754,240.29,58172.0
2025-02-27 14:39:00,240.49,240.5,240.28,240.44,49737.0
2025-02-27 14:38:00,240.41,240.51,240.36,240.47,99445.0
2025-02-27 14:37:00,240.36,240.5,240.34,240.38,48798.0
2025-02-27 14:36:00,240.42,240.42,240.29,240.4,55037.0
2025-02-27 14:35:00,240.23,240.5,240.165,240.4153,111569.0
2025-02-27 14:34:00,240.13,240.3,239.985,240.2,59412.0
2025-02-27 14:33:00,240.17,240.19,239.96,240.1001,77097.0
2025-02-27 14:32:00,240.46,240.46,240.12,240.12,55297.0
2025-02-27 14:31:00,240.3464,240.48,240.295,240.45,49602.0
2025-02-27 14:30:00,240.645,240.66,240.29,240.35,81780.0
2025-02-27 14:29:00,240.73,240.75,240.52,240.63,44853.0
2025-02-27 14:28:00,240.74,240.8,240.68,240.7359,32228.0
2025-02-27 14:27:00,240.68,240.73,240.6316,240.73,29422.0
2025-02-27 14:26:00,240.825,240.8997,240.65,240.65,34132.0
2025-02-27 14:25:00,240.79,240.88,240.73,240.83,31675.0
2025-02-27 14:24:00,240.94,240.97,240.72,240.805,53555.0
2025-02-27 14:23:00,241.06,241.07,240.91,240.95,28511.0
2025-02-27 14:22:00,241.1,241.14,240.97,241.02,28258.0
2025-02-27 14:21:00,241.29,241.2999,241.08,241.08,43501.0
2025-02-27 14:20:00,241.17,241.27,241.1,241.27,35879.0
2025-02-27 14:19:00,241.16,241.1646,241.0864,241.16,16673.0
2025-02-27 14:18:00,241.08,241.24,241.03,241.16,43006.0
2025-02-27 14:17:00,241.05,241.14,240.9853,241.08,45282.0
2025-02-27 14:16:00,241.05,241.13,240.98,241.03,36474.0
2025-02-27 14:15:00,241.27,241.28,241.05,241.05,60115.0
2025-02-27 14:14:00,241.38,241.4,241.21,241.27,32053.0
2025-02-27 14:13:00,241.29,241.4,241.29,241.36,22288.0
2025-02-27 14:12:00,241.35,241.41,241.25,241.305,46098.0
2025-02-27 14:11:00,241.37,241.44,241.3,241.3501,39048.0
2025-02-27 14:10:00,241.465,241.4799,241.355,241.38,51960.0
2025-02-27 14:09:00,241.5243,241.53,241.3709,241.45,36932.0
2025-02-27 14:08:00,241.68,241.68,241.49,241.52,27735.0
2025-02-27 14:07:00,241.635,241.73,241.5701,241.68,31401.0
2025-02-27 14:06:00,241.7,241.725,241.56,241.62,27958.0
2025-02-27 14:05:00,241.7,241.71,241.53,241.68,26728.0
2025-02-27 14:04:00,241.74,241.76,241.64,241.7,25526.0
2025-02-27 14:03:00,241.64,241.76,241.6344,241.73,30728.0
2025-02-27 14:02:00,241.66,241.68,241.5784,241.65,37173.0
2025-02-27 14:01:00,241.5,241.7,241.45,241.7,64746.0
2025-02-27 14:00:00,241.6001,241.625,241.37,241.4604,54372.0
2025-02-27 13:59:00,241.8,241.81,241.57,241.61,49427.0
2025-02-27 13:58:00,241.9,241.91,241.77,241.8141,37707.0
2025-02-27 13:57:00,241.95,241.97,241.86,241.92,25616.0
2025-02-27 13:56:00,241.95,242.03,241.85,241.94,28689.0
2025-02-27 13:55:00,241.97,242.05,241.95,241.965,55991.0
2025-02-27 13:54:00,241.9557,241.98,241.89,241.95,26762.0
2025-02-27 13:53:00,241.86,241.97,241.85,241.93,32139.0
2025-02-27 13:52:00,241.75,241.85,241.75,241.83,22348.0
2025-02-27 13:51:00,241.645,241.75,241.56,241.73,27251.0
2025-02-27 13:50:00,241.79,241.82,241.57,241.65,26260.0
2025-02-27 13:49:00,241.8708,241.95,241.78,241.78,325715.0
2025-02-27 13:48:00,241.89,241.9396,241.8257,241.89,27688.0
2025-02-27 13:47:00,241.8,241.93,241.75,241.91,25138.0
2025-02-27 13:46:00,241.79,241.86,241.72,241.8,127725.0
2025-02-27 13:45:00,241.76,241.85,241.67,241.7962,27557.0
2025-02-27 13:44:00,241.69,241.78,241.67,241.75,20619.0
2025-02-27 13:43:00,241.86,241.87,241.6601,241.68,38325.0
2025-02-27 13:42:00,241.81,241.9,241.8,241.86,18793.0
2025-02-27 13:41:00,241.8864,241.91,241.72,241.82,42534.0
2025-02-27 13:40:00,241.92,241.9803,241.83,241.88,38522.0
2025-02-27 13:39:00,241.845,241.92,241.83,241.92,23035.0
2025-02-27 13:38:00,241.85,241.9504,241.78,241.84,26116.0
2025-02-27 13:37:00,241.85,241.91,241.7714,241.835,29926.0
2025-02-27 13:36:00,241.89,241.91,241.82,241.86,18108.0
2025-02-27 13:35:00,241.8084,241.8935,241.79,241.87,21092.0
2025-02-27 13:34:00,241.83,241.93,241.82,241.82,18896.0
2025-02-27 13:33:00,241.965,242.0,241.76,241.81,31351.0
2025-02-27 13:32:00,241.962,241.9743,241.91,241.9743,23063.0
2025-02-27 13:31:00,242.02,242.04,241.95,241.965,20373.0
2025-02-27 13:30:00,241.93,242.04,241.8215,242.04,21562.0
2025-02-27 13:29:00,242.0803,242.12,241.9,241.9,32884.0
2025-02-27 13:28:00,241.98,242.1,241.89,242.1,42963.0
2025-02-27 13:27:00,242.015,242.06,241.87,241.98,45714.0
2025-02-27 13:26:00,242.09,242.19,241.97,242.015,68749.0
2025-02-27 13:25:00,242.105,242.13,242.0457,242.085,37611.0
2025-02-27 13:24:00,242.05,242.14,242.03,242.105,43380.0
2025-02-27 13:23:00,241.98,242.05,241.91,242.05,32352.0
2025-02-27 13:22:00,241.93,242.05,241.87,241.965,56314.0
2025-02-27 13:21:00,241.8587,241.99,241.8401,241.925,30208.0
2025-02-27 13:20:00,241.83,241.89,241.68,241.85,51088.0
2025-02-27 13:19:00,241.85,241.9,241.8,241.8301,43747.0
2025-02-27 13:18:00,241.62,241.87,241.6,241.85,41463.0
2025-02-27 13:17:00,241.58,241.68,241.58,241.62,15405.0
2025-02-27 13:16:00,241.68,241.7,241.56,241.5721,26870.0
2025-02-27 13:15:00,241.5236,241.6782,241.4958,241.64,25487.0
2025-02-27 13:14:00,241.58,241.67,241.46,241.51,51422.0
2025-02-27 13:13:00,241.4164,241.58,241.4,241.57,36925.0
2025-02-27 13:12:00,241.195,241.47,241.195,241.425,45477.0
2025-02-27 13:11:00,241.24,241.3,241.135,241.21,49056.0
2025-02-27 13:10:00,241.1336,241.2297,241.03,241.225,19583.0
2025-02-27 13:09:00,241.16,241.24,241.11,241.11,23476.0
2025-02-27 13:08:00,241.18,241.2,240.98,241.1648,40424.0
2025-02-27 13:07:00,241.01,241.21,240.96,241.18,35266.0
2025-02-27 13:06:00,241.05,241.05,240.88,241.0,22082.0
2025-02-27 13:05:00,241.085,241.085,240.8757,241.0184,35801.0
2025-02-27 13:04:00,241.205,241.2108,241.07,241.07,33201.0
2025-02-27 13:03:00,241.24,241.2926,241.18,241.2043,37918.0
2025-02-27 13:02:00,240.95,241.24,240.94,241.22,54631.0
2025-02-27 13:01:00,240.93,241.1,240.925,240.95,37804.0
2025-02-27 13:00:00,240.82,240.9797,240.76,240.8835,47721.0
2025-02-27 12:59:00,240.675,240.785,240.66,240.775,18672.0
2025-02-27 12:58:00,240.625,240.67,240.51,240.67,25048.0
2025-02-27 12:57:00,240.755,240.765,240.59,240.62,27059.0
2025-02-27 12:56:00,240.75,240.855,240.66,240.73,24525.0
2025-02-27 12:55:00,240.74,240.8191,240.73,240.75,23596.0
2025-02-27 12:54:00,240.875,240.8773,240.74,240.76,21580.0
2025-02-27 12:53:00,240.78,240.93,240.74,240.875,22509.0
2025-02-27 12:52:00,240.5,240.74,240.485,240.74,18124.0
2025-02-27 12:51:00,240.42,240.52,240.41,240.45,25172.0
2025-02-27 12:50:00,240.57,240.59,240.36,240.4,34830.0
2025-02-27 12:49:00,240.685,240.72,240.54,240.575,16627.0
2025-02-27 12:48:00,240.71,240.73,240.6117,240.66,18554.0
2025-02-27 12:47:00,240.87,240.9,240.69,240.71,22125.0
2025-02-27 12:46:00,240.845,240.98,240.82,240.87,30554.0
2025-02-27 12:45:00,240.67,240.84,240.645,240.83,51469.0
2025-02-27 12:44:00,240.575,240.67,240.51,240.655,33045.0
2025-02-27 12:43:00,240.4396,240.645,240.39,240.58,37691.0
2025-02-27 12:42:00,240.6116,240.62,240.35,240.4201,25321.0
2025-02-27 12:41:00,240.95,240.95,240.56,240.62,48798.0
2025-02-27 12:40:00,241.015,241.07,240.77,240.96,33840.0
2025-02-27 12:39:00,241.02,241.04,240.94,240.99,24763.0
2025-02-27 12:38:00,241.11,241.14,241.02,241.02,38328.0
2025-02-27 12:37:00,241.0801,241.22,241.08,241.13,24022.0
2025-02-27 12:36:00,241.295,241.295,241.06,241.12,83718.0
2025-02-27 12:35:00,241.14,241.32,241.125,241.295,33647.0
2025-02-27 12:34:00,241.08,241.31,241.075,241.13,31707.0
2025-02-27 12:33:00,241.125,241.16,241.035,241.09,38958.0
2025-02-27 12:32:00,241.04,241.1999,241.04,241.1295,32774.0
2025-02-27 12:31:00,241.11,241.166,240.9601,241.0394,35370.0
2025-02-27 12:30:00,241.07,241.345,241.07,241.1,57145.0
2025-02-27 12:29:00,240.85,241.06,240.77,241.058,68399.0
2025-02-27 12:28:00,240.75,240.97,240.75,240.84,66176.0
2025-02-27 12:27:00,240.47,240.8,240.4415,240.76,38622.0
2025-02-27 12:26:00,240.36,240.4878,240.36,240.445,43107.0
2025-02-27 12:25:00,240.37,240.395,240.24,240.35,34622.0
2025-02-27 12:24:00,240.18,240.4,240.165,240.345,35871.0
2025-02-27 12:23:00,240.155,240.22,240.0664,240.185,33008.0
2025-02-27 12:22:00,239.935,240.155,239.935,240.15,50355.0
2025-02-27 12:21:00,239.77,239.92,239.755,239.92,42751.0
2025-02-27 12:20:00,239.82,239.84,239.585,239.745,73198.0
2025-02-27 12:19:00,239.9,239.925,239.75,239.82,45542.0
2025-02-27 12:18:00,240.025,240.065,239.9,239.92,28173.0
2025-02-27 12:17:00,239.88,240.06,239.83,240.04,35775.0
2025-02-27 12:16:00,240.075,240.09,239.75,239.895,53532.0
2025-02-27 12:15:00,240.23,240.26,240.055,240.09,39254.0
2025-02-27 12:14:00,240.2,240.22,240.1,240.2,34563.0
2025-02-27 12:13:00,240.26,240.36,240.17,240.1903,63471.0
2025-02-27 12:12:00,240.17,240.3,240.1501,240.26,42283.0
2025-02-27 12:11:00,240.08,240.2,240.06,240.155,27894.0
2025-02-27 12:10:00,240.02,240.21,239.99,240.065,54795.0
2025-02-27 12:09:00,240.235,240.295,240.02,240.02,31447.0
2025-02-27 12:08:00,240.33,240.33,240.23,240.24,20922.0
2025-02-27 12:07:00,240.13,240.3464,240.1,240.34,31281.0
2025-02-27 12:06:00,240.14,240.25,240.13,240.15,27937.0
2025-02-27 12:05:00,240.28,240.35,240.1,240.13,31119.0
2025-02-27 12:04:00,240.33,240.4399,240.25,240.28,30752.0
2025-02-27 12:03:00,240.26,240.4476,240.25,240.32,24478.0
2025-02-27 12:02:00,240.3,240.4,240.2,240.265,43688.0
2025-02-27 12:01:00,240.305,240.3739,240.25,240.3,26393.0
2025-02-27 12:00:00,240.46,240.49,240.24,240.3,35512.0
2025-02-27 11:59:00,240.38,240.47,240.2501,240.435,47247.0
2025-02-27 11:58:00,240.45,240.47,240.3462,240.375,23687.0
2025-02-27 11:57:00,240.47,240.5,240.4,240.42,28242.0
2025-02-27 11:56:00,240.545,240.595,240.455,240.47,50052.0
2025-02-27 11:55:00,240.46,240.6,240.44,240.55,31037.0
2025-02-27 11:54:00,240.72,240.725,240.43,240.47,31645.0
2025-02-27 11:53:00,240.5,240.7698,240.49,240.7485,46744.0
2025-02-27 11:52:00,240.51,240.56,240.36,240.46,58368.0
2025-02-27 11:51:00,240.75,240.8295,240.48,240.57,62510.0
2025-02-27 11:50:00,241.0008,241.005,240.72,240.73,59738.0
2025-02-27 11:49:00,240.9596,241.02,240.91,240.993,26695.0
2025-02-27 11:48:00,240.915,241.01,240.89,240.9301,39611.0
2025-02-27 11:47:00,241.18,241.25,240.9,240.915,47913.0
2025-02-27 11:46:00,241.065,241.16,241.03,241.16,32068.0
2025-02-27 11:45:00,241.095,241.19,241.05,241.05,32031.0
2025-02-27 11:44:00,240.985,241.11,240.95,241.0912,46991.0
2025-02-27 11:43:00,241.15,241.1595,240.94,240.99,61571.0
2025-02-27 11:42:00,241.19,241.24,241.05,241.11,38846.0
2025-02-27 11:41:00,241.47,241.47,241.17,241.22,53503.0
2025-02-27 11:40:00,241.24,241.4599,241.24,241.455,29268.0
2025-02-27 11:39:00,241.19,241.37,241.16,241.23,38400.0
2025-02-27 11:38:00,241.2,241.29,241.17,241.19,41657.0
2025-02-27 11:37:00,241.295,241.32,241.12,241.185,50360.0
2025-02-27 11:36:00,241.3,241.515,241.27,241.295,40550.0
2025-02-27 11:35:00,241.34,241.39,241.23,241.3,42305.0
2025-02-27 11:34:00,241.47,241.52,241.34,241.3568,54291.0
2025-02-27 11:33:00,241.57,241.57,241.4621,241.4621,28891.0
2025-02-27 11:32:00,241.63,241.7848,241.55,241.565,35629.0
2025-02-27 11:31:00,241.65,241.74,241.59,241.63,48938.0
2025-02-27 11:30:00,241.52,241.66,241.45,241.64,39204.0
2025-02-27 11:29:00,241.61,241.63,241.45,241.52,48229.0
2025-02-27 11:28:00,241.51,241.73,241.51,241.62,40914.0
2025-02-27 11:27:00,241.766,241.78,241.48,241.51,47328.0
2025-02-27 11:26:00,242.0,242.01,241.67,241.76,70988.0
2025-02-27 11:25:00,242.02,242.2175,242.0,242.0,42437.0
2025-02-27 11:24:00,242.165,242.21,242.01,242.015,44582.0
2025-02-27 11:23:00,241.855,242.21,241.8544,242.165,51581.0
2025-02-27 11:22:00,242.23,242.265,241.84,241.88,86818.0
2025-02-27 11:21:00,242.3399,242.3692,242.16,242.2,48917.0
2025-02-27 11:20:00,242.315,242.46,242.3,242.347,50746.0
2025-02-27 11:19:00,242.28,242.36,242.2301,242.31,93438.0
2025-02-27 11:18:00,242.1,242.398,242.1,242.28,51319.0
2025-02-27 11:17:00,242.14,242.15,241.965,242.0899,59460.0
2025-02-27 11:16:00,242.1003,242.335,242.0837,242.146,84428.0
2025-02-27 11:15:00,241.8999,242.19,241.8703,242.1,153793.0
2025-02-27 11:14:00,241.75,241.9,241.63,241.895,78896.0
2025-02-27 11:13:00,241.53,241.77,241.49,241.7103,106655.0
2025-02-27 11:12:00,241.49,241.55,241.33,241.535,35006.0
2025-02-27 11:11:00,241.46,241.66,241.3966,241.47,53982.0
2025-02-27 11:10:00,241.24,241.45,241.24,241.45,36761.0
2025-02-27 11:09:00,241.1361,241.25,241.04,241.19,61641.0
2025-02-27 11:08:00,241.17,241.35,241.14,241.14,61027.0
2025-02-27 11:07:00,240.92,241.1776,240.92,241.155,42996.0
2025-02-27 11:06:00,241.12,241.17,240.9,240.935,58628.0
2025-02-27 11:05:00,241.15,241.19,241.09,241.11,34850.0
2025-02-27 11:04:00,241.1,241.17,241.09,241.12,25765.0
2025-02-27 11:03:00,241.155,241.2351,241.0401,241.09,44646.0
2025-02-27 11:02:00,241.397,241.397,241.1,241.15,38654.0
2025-02-27 11:01:00,241.45,241.59,241.3,241.39,39164.0
2025-02-27 11:00:00,241.23,241.5,241.21,241.45,69149.0
2025-02-27 10:59:00,241.29,241.35,241.16,241.24,55112.0
2025-02-27 10:58:00,241.26,241.4,241.24,241.31,47964.0
